20210126,龙岗区,布吉大芬,大芬精装实用两房，端头位业主诚心卖必看好房,215万,中楼层                                    (共8层)                                                                      | 1995年建 |                                2室1厅 | 56.62平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/d81b566b-c7c7-4e0b-90ea-efc9a99caad4_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,正地铁口物业 满五唯一  红本在手 税费少 3房刚需必选必看好房,350万,高楼层                                    (共30层)                                                                      | 2006年建 |                                3室1厅 | 73.68平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_J9cZZ8Xpl_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,大芬村出售，两房一厅，满五年唯一,158万,高楼层                                    (共6层)                                                                  2室2厅 | 50.9平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_xPNxt41Ku_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,大芬 帝景峰 电梯房 满五唯一 税费少必看好房,158万,高楼层                                    (共35层)                                                                      | 2003年建 |                                2室1厅 | 36.77平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_DYkpWKAeQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,康达尔花园 小三房 保养很好 包增值税出售 随时签约。必看好房,370万,中楼层                                    (共10层)                                                                      | 2000年建 |                                3室1厅 | 77.12平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_S5HfX1Mgu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,大芬  新精装  地铁口两房  自住房  满五唯一税少必看好房,337万,中楼层                                    (共7层)                                                                      | 2002年建 |                                2室1厅 | 67.08平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_np302ktZ3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,此房是满五大三房，朝东偏南阳光充足，看别墅安静舒适必看好房,415万,中楼层                                    (共6层)                                                                      | 2001年建 |                                3室2厅 | 87.92平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_sJx5er0zT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,怡芬花园三房满五唯一，业主换房诚心出售必看好房,337.9万,中楼层                                    (共8层)                                                                      | 1996年建 |                                3室2厅 | 74.56平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_znDmZRoBs_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,满五唯一，红本在手，业主诚心出售必看好房,318万,低楼层                                    (共22层)                                                                      | 2001年建 |                                2室2厅 | 64.59平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_t0PBgW6VB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,大芬地铁口花园小区全新三房，正地铁口必看好房,340万,低楼层                                    (共30层)                                                                      | 2005年建 |                                3室1厅 | 69.48平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_NZagcrCOF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,知春里 户型方正使用率高 安静舒适 满五年税费低必看好房,385万,低楼层                                    (共11层)                                                                      | 2005年建 |                                3室2厅 | 76.71平米                                  | 西南 西,http://ke-image.ljcdn.com/110000-inspection/pc1_V0o3Q9OkO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,名城汇三房出售，中间楼层，通风采光好,280万,中楼层                                    (共8层)                                                                      | 1995年建 |                                3室1厅 | 78.85平米                                  | 东南,http://ke-image.ljcdn.com/440300-inspection/pc1_2O7r5tSF9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,大芬地铁口花园小区中楼层舒适一房，有大阳台采光通透,213万,低楼层                                    (共16层)                                                                      | 2006年建 |                                1室1厅 | 37.84平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_hBA3DAmG8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,此房满五不唯一，税费少，人车分流，交通方便必看好房,330万,中楼层                                    (共35层)                                                                      | 2003年建 |                                3室2厅 | 72.56平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_Cl1aNSFyZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,满五年地铁口 已改4房业主诚心出售 看房有钥匙必看好房,406万,中楼层                                    (共11层)                                                                      | 2005年建 |                                3室2厅 | 76.71平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_tffPp7xFB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,蝴蝶堡满五年唯一2+1房，看花园安静必看好房,420万,中楼层                                    (共34层)                                                                      | 2008年建 |                                2室2厅 | 67.75平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_yafHP9KLU_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,东方半岛花园 满五年唯一，正规大三房。南北通。必看好房,390万,低楼层                                    (共7层)                                                                      | 2000年建 |                                3室2厅 | 90.56平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/5d8c8cc4-7a64-4e70-a954-b5747d177df2_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,布吉和谐家园户型方正大两房花园小区封闭管理必看好房,400万,高楼层                                    (共34层)                                                                      | 2010年建 |                                2室1厅 | 61.18平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_LitDhnv05_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,满五年，精装两房，拎包入住，楼层好，视野开阔必看好房,350万,高楼层                                    (共32层)                                                                      | 2005年建 |                                2室2厅 | 62.95平米                                  | 东 北,http://ke-image.ljcdn.com/110000-inspection/pc1_uMcuBtrSJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,此房满五唯一  税费少  户型方正  采光好,609万,高楼层                                    (共28层)                                                                      | 2010年建 |                                4室1厅 | 87.67平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_QLy7Efseq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,大芬地铁3号线一房一厅。满五年唯一税少,225万,高楼层                                    (共32层)                                                                      | 2005年建 |                                1室1厅 | 45.05平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_C4t0m2VGL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,大芬地铁口 电梯一房一厅 总价低 装修好,165万,中楼层                                    (共35层)                                                                      | 2000年建 |                                1室1厅 | 40.02平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_2nTWr0Hvc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,包增值税卖 大两房双卫户型  大社区必看好房,400万,低楼层                                    (共16层)                                                                      | 2005年建 |                                2室1厅 | 75.91平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_JRpq3ys68_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,康达尔花园五期蝴蝶堡 2室1厅 西 西北必看好房,396万,低楼层                                    (共34层)                                                                      | 2008年建 |                                2室1厅 | 65.03平米                                  | 西 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_o50iyqlL7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,小三房，满五 红本在手，税费少，看花园安静必看好房,450万,高楼层                                    (共18层)                                                                      | 2005年建 |                                2室1厅 | 70.77平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_IrsXGsaqa_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,此房满五 东南朝向看花园，业主诚心出售。必看好房,308万,高楼层                                    (共8层)                                                                      | 2000年建 |                                3室1厅 | 63.26平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_7bIBpeWdm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,祥云苑 简单装修2房 满五年唯一  朝花园 安静必看好房,295万,低楼层                                    (共8层)                                                                      | 1998年建 |                                2室1厅 | 65.42平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_tDNATaczz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,业主诚心出售   看房方便   业主赎楼,388万,高楼层                                    (共7层)                                                                      | 2002年建 |                                3室1厅 | 80.61平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_zgCw2uKgr_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,地铁口的花园小区，中间楼层，满五年必看好房,335万,中楼层                                    (共7层)                                                                      | 2000年建 |                                2室2厅 | 66.19平米                                  | 西南 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_w4NmLXGJH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,龙岗区,布吉大芬,大芬茂业城 精装小两房 满5唯1无欠款 中间楼层 诚心卖必看好房,208万,中楼层                                    (共8层)                                                                      | 1995年建 |                                2室1厅 | 47.2平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_fvA3PvFEe_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
