20210208,南山区,西丽,十五峯花园,http://sz.ke.com/ershoufang/105106021141.html,看塘朗山一线山景，鸟语花香，郁郁葱葱。,1450万,单价96116元/平米,中楼层(共11层),3室1厅,150.86平米,
20210208,南山区,西丽,众冠花园,http://sz.ke.com/ershoufang/105106108362.html,西丽双地铁口近留仙洞总部基地 大两房,750万,单价91946元/平米,高楼层(共12层),2室1厅,81.57平米,
20210208,南山区,西丽,桃源村三期,http://sz.ke.com/ershoufang/105105982186.html,桃源村三期 3室2厅 南,850万,单价102262元/平米,高楼层(共34层),3室2厅,83.12平米,
20210208,南山区,西丽,万科云城,http://sz.ke.com/ershoufang/105105986128.html,万科云城 2室1厅 北,630万,单价93556元/平米,高楼层(共40层),2室1厅,67.34平米,
20210208,南山区,西丽,朗苑,http://sz.ke.com/ershoufang/105105729899.html,深圳关内初次上车，400+万即可上车南山,500万,单价104581元/平米,中楼层(共16层),1室1厅,47.81平米,
20210208,南山区,西丽,佳兆业香瑞园,http://sz.ke.com/ershoufang/105105616051.html,塘朗山南向大两房，3.2米层高，前面就是大草坪必看好房,830万,单价99164元/平米,中楼层(共12层),2室1厅,83.7平米,
20210208,南山区,西丽,万科云城,http://sz.ke.com/ershoufang/105105602162.html,万科开发 品质精装两房 带阳台 地铁口,410万,单价80709元/平米,高楼层(共33层),2室1厅,50.8平米,
20210208,南山区,西丽,塘朗雅苑,http://sz.ke.com/ershoufang/105105519859.html,塘朗雅苑 114平 安静四房 带装修,1100万,单价96670元/平米,低楼层(共17层),4室1厅,113.79平米,
20210208,南山区,西丽,佳兆业香瑞园,http://sz.ke.com/ershoufang/105105218588.html,香瑞园朝南方正大两房，中间楼层采光好，位置安静,890万,单价101645元/平米,高楼层(共12层),2室1厅,87.56平米,
20210208,南山区,西丽,桃源村二期,http://sz.ke.com/ershoufang/105104630669.html,地铁7号线桃源村站 桃源村电梯三房 安静看小区花园,660万,单价71060元/平米,高楼层(共20层),3室1厅,92.88平米,
20210208,南山区,西丽,万科云城,http://sz.ke.com/ershoufang/105104614027.html,留仙洞 带装修两房 朝南向 通风效果好,620万,单价92745元/平米,低楼层(共40层),2室1厅,66.85平米,
20210208,南山区,西丽,万科云城,http://sz.ke.com/ershoufang/105104027695.html,留仙洞总部基地，万科云城一期大四房通燃气，户型好,1250万,单价93451元/平米,低楼层(共44层),4室2厅,133.76平米,
20210208,南山区,西丽,佳兆业香瑞园,http://sz.ke.com/ershoufang/105103854159.html,高档社区 香瑞园大4房178平 满5年红本在手 诚心售！,1600万,单价89929元/平米,低楼层(共11层),4室2厅,177.92平米,
20210208,南山区,西丽,万科云城,http://sz.ke.com/ershoufang/105103034652.html,留仙洞总部基地，楼下就是繁华购物街，小区通燃气,435万,单价85630元/平米,中楼层(共33层),2室1厅,50.8平米,
20210208,南山区,西丽,朗苑,http://sz.ke.com/ershoufang/105102712072.html,7号线 珠光站 朗苑 优质朝南两房 看花园安静不吵,820万,单价102745元/平米,低楼层(共16层),2室1厅,79.81平米,
20210208,南山区,西丽,中爱花园,http://sz.ke.com/ershoufang/105106381617.html,中爱花园 桃源村地铁口 小两房 满五年唯一新上,515万,单价97152元/平米,高楼层(共15层),2室1厅,53.01平米,
20210208,南山区,西丽,龙都花园,http://sz.ke.com/ershoufang/105106377225.html,龙都花园，满五年，红本，户型方正新上,950万,单价87841元/平米,低楼层(共7层),3室2厅,108.15平米,
20210208,南山区,西丽,朗苑,http://sz.ke.com/ershoufang/105106355690.html,朗苑 2室2厅 南,820万,单价110023元/平米,高楼层(共16层),2室2厅,74.53平米,
20210208,南山区,西丽,学校家属小区,http://sz.ke.com/ershoufang/105106337400.html,学校家属小区 3室2厅 西,750万,单价85695元/平米,低楼层(共6层)3室2厅,,87.52平米,
20210208,南山区,西丽,湖彬苑,http://sz.ke.com/ershoufang/105106323352.html,满五唯一、户型方正、南向两房、采光好,700万,单价110185元/平米,高楼层(共18层),2室1厅,63.53平米,
20210208,南山区,西丽,中爱花园,http://sz.ke.com/ershoufang/105106318779.html,该房是正规一房一厅，户型方正，采光好,560万,单价106586元/平米,中楼层(共15层),1室1厅,52.54平米,
20210208,南山区,西丽,桃源村三期,http://sz.ke.com/ershoufang/105106316470.html,精装修，业主诚心卖房，户型方正  ，花园式小区 ！,780万,单价87513元/平米,低楼层(共34层),3室2厅,89.13平米,
20210208,南山区,西丽,水木华庭,http://sz.ke.com/ershoufang/105106298335.html,水木华庭正南向2房，超大客厅，阳台使用率高,790万,单价100625元/平米,高楼层(共9层),2室2厅,78.51平米,
20210208,南山区,西丽,水木华庭,http://sz.ke.com/ershoufang/105106294912.html,水木华庭 3室1厅 北,860万,单价100175元/平米,高楼层(共9层),3室1厅,85.85平米,
20210208,南山区,西丽,皇庭香格里花园,http://sz.ke.com/ershoufang/105106285084.html,皇庭香格里  中间楼层  红本在手  安静看山景,430万,单价109806元/平米,中楼层(共18层),1室1厅,39.16平米,
20210208,南山区,西丽,珠光花半里,http://sz.ke.com/ershoufang/105106273235.html,花半里新上次顶楼看山景大三房，满五唯一税费少！！！必看好房,900万,单价91529元/平米,高楼层(共11层),3室2厅,98.33平米,
20210208,南山区,西丽,怡然天地居,http://sz.ke.com/ershoufang/105106261447.html,满五年，税费少交易快，业主自住，装修保养好，诚心卖必看好房,750万,单价87505元/平米,低楼层(共6层),3室2厅,85.71平米,
20210208,南山区,西丽,香榭峰景苑,http://sz.ke.com/ershoufang/105106242309.html,此房满五年，税费少交易快，高楼层，朝南向，位置安静,700万,单价99517元/平米,高楼层(共18层),2室2厅,70.34平米,
20210208,南山区,西丽,十五峯花园,http://sz.ke.com/ershoufang/105106238050.html,靠山一本证3房2卫，东南向高楼层，大阳台景观好必看好房,1289万,单价147652元/平米,中楼层(共14层),3室2厅,87.3平米,
20210208,南山区,西丽,欧陆经典,http://sz.ke.com/ershoufang/105106227394.html,欧陆经典 大四房入户花园 南北通透,1220万,单价94267元/平米,中楼层(共11层),4室1厅,129.42平米,
20210208,南山区,西丽,龙联花园,http://sz.ke.com/ershoufang/105106202435.html,小区唯一在售大三房，业主自住诚意出售，中间楼层。,1030万,单价111364元/平米,中楼层(共8层),3室2厅,92.49平米,
20210208,南山区,西丽,皇庭香格里花园,http://sz.ke.com/ershoufang/105106198276.html,标准一房一厅，诚心出售，户型方正，,435万,单价102619元/平米,中楼层(共18层),1室1厅,42.39平米,
20210208,南山区,西丽,桃源村三期,http://sz.ke.com/ershoufang/105106192919.html,桃源村三期东南向三房 安静 看房方便必看好房,830万,单价100741元/平米,低楼层(共34层),3室2厅,82.39平米,
20210208,南山区,西丽,桃源村三期,http://sz.ke.com/ershoufang/105106190982.html,南山地铁口南向精装三房 拎包住,900万,单价101799元/平米,低楼层(共34层),3室1厅,88.41平米,
20210208,南山区,西丽,俊峰丽舍,http://sz.ke.com/ershoufang/105106170830.html,满五唯一免个税 ，高楼层采光视野好，安静看花园必看好房,930万,单价88336元/平米,高楼层(共18层),3室2厅,105.28平米,
20210208,南山区,西丽,欧陆经典,http://sz.ke.com/ershoufang/105106164061.html,欧陆经典  南北通  带精装  看园景,1200万,单价109680元/平米,中楼层(共11层),4室2厅,109.41平米,
20210208,南山区,西丽,香榭峰景苑,http://sz.ke.com/ershoufang/105106144668.html,7号线地铁口物业，户型方正，业主诚心卖，看房有钥匙必看好房,756万,单价98233元/平米,中楼层(共18层),3室2厅,76.96平米,
20210208,南山区,西丽,城市假日花园,http://sz.ke.com/ershoufang/105106141804.html,独特，城市假日三功能间户型，业主诚心出售必看好房,1280万,单价102139元/平米,低楼层(共18层),3室2厅,125.32平米,
20210208,南山区,西丽,皇庭香格里花园,http://sz.ke.com/ershoufang/105106141192.html,红本，精致两房，东南朝向，充足采光,670万,单价95907元/平米,中楼层(共18层),2室1厅,69.86平米,
20210208,南山区,西丽,佳兆业香瑞园,http://sz.ke.com/ershoufang/105106134813.html,佳兆业香瑞园 4室2厅 北,1650万,单价92781元/平米,中楼层(共11层),4室2厅,177.84平米,
20210208,南山区,西丽,佳兆业香瑞园,http://sz.ke.com/ershoufang/105106134779.html,佳兆业香瑞园 2室2厅 北,825万,单价92148元/平米,中楼层(共11层),2室2厅,89.53平米,
20210208,南山区,西丽,俊峰丽舍,http://sz.ke.com/ershoufang/105106087740.html,俊峰丽舍经典三房，新装修，视野景观好。诚意出售必看好房,790万,单价95550元/平米,高楼层(共18层),3室2厅,82.68平米,
20210208,南山区,西丽,城市假日花园,http://sz.ke.com/ershoufang/105106080001.html,此房满五年，深圳只有一套房产，视野开阔，税费少。,1300万,单价107155元/平米,高楼层(共18层),3室1厅,121.32平米,
20210208,南山区,西丽,桃源村三期,http://sz.ke.com/ershoufang/105106076691.html,豪zhaung  南北通 安静 居中车公庙和科技园  西丽高铁,850万,单价92876元/平米,低楼层(共34层),3室2厅,91.52平米,
20210208,南山区,西丽,桃源村三期,http://sz.ke.com/ershoufang/105106073754.html,南山网红盘桃源村(近车公庙科技园） 年代新 全明格局必看好房,830万,单价93081元/平米,低楼层(共34层),3室1厅,89.17平米,
20210208,南山区,西丽,桃源村三期,http://sz.ke.com/ershoufang/105106057003.html,桃源村三期 3室1厅 东北,820万,单价88544元/平米,低楼层(共35层),3室1厅,92.61平米,
20210208,南山区,西丽,怡然天地居,http://sz.ke.com/ershoufang/105106033546.html,低密度小区，公摊面积少，出门就是地铁，出行方便,848万,单价90822元/平米,高楼层(共6层),3室2厅,93.37平米,
20210208,南山区,西丽,中爱花园,http://sz.ke.com/ershoufang/105106023079.html,满五户型方正 采光通风不错 配套齐全 空气好,960万,单价84746元/平米,低楼层(共15层),3室2厅,113.28平米,
20210208,南山区,西丽,桃源村三期,http://sz.ke.com/ershoufang/105106008361.html,地铁7号线  桃源村三期 满五年唯一 南向三房必看好房,860万,单价93938元/平米,高楼层(共34层),3室2厅,91.55平米,
20210208,南山区,西丽,郁金香家园,http://sz.ke.com/ershoufang/105106007099.html,7号线桃源村站，郁金香精装三房，满五年，唯一税费少,840万,单价99221元/平米,高楼层(共10层),3室2厅,84.66平米,
20210208,南山区,西丽,宝珠花园,http://sz.ke.com/ershoufang/105105995537.html,房子满五唯一，税费少。大阳台，业主诚心出售,700万,单价93822元/平米,低楼层(共11层),2室1厅,74.61平米,
20210208,南山区,西丽,俊峰丽舍,http://sz.ke.com/ershoufang/105105966025.html,俊峰丽舍 满五唯一 高楼层 看花园及泳池 安静舒适,960万,单价97088元/平米,高楼层(共18层),3室2厅,98.88平米,
20210208,南山区,西丽,香榭峰景苑,http://sz.ke.com/ershoufang/105105959689.html,香榭峰景苑 2室2厅 东北,670万,单价97925元/平米,高楼层(共18层),2室2厅,68.42平米,
20210208,南山区,西丽,桃源村一期,http://sz.ke.com/ershoufang/105105943613.html,地铁七号线桃源村站中间楼层中间楼栋,630万,单价88846元/平米,中楼层(共7层),3室1厅,70.91平米,
20210208,南山区,西丽,中爱花园,http://sz.ke.com/ershoufang/105105926739.html,中爱花园 1室1厅 南必看好房,508万,单价94883元/平米,低楼层(共15层),1室1厅,53.54平米,
20210208,南山区,西丽,桃源村一期,http://sz.ke.com/ershoufang/105105912748.html,地铁口物业，小区安静位置，精装朝南向，税费少交易快必看好房,565万,单价87938元/平米,高楼层(共7层),2室1厅,64.25平米,
20210208,南山区,西丽,城市假日花园,http://sz.ke.com/ershoufang/105105872100.html,城市中的静谧生活  山景三居 环境幽美 天然氧吧,1250万,单价100073元/平米,高楼层(共18层),3室2厅,124.91平米,
20210208,南山区,西丽,珠光花半里,http://sz.ke.com/ershoufang/105105871527.html,此房满五，户型方正，两房朝南大阳台必看好房,730万,单价100000元/平米,中楼层(共11层),2室2厅,73平米,
