20210128,荔湾,西华路,安静全南向望花园 西门口板块 小区管理好 配套成熟,555万,中楼层                                    (共23层)                                                                      | 2005年建 |                                3室2厅 | 99.05平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_e75cBX2lL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,西门口 西华路 南北对流 准备加装电梯 商品房,255万,高楼层                                    (共9层)                                                                  2室1厅 | 76.44平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_yaQv3G5XB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,西华路 越秀区 精装修 两房一厅 低楼层 价格实惠必看好房,136万,低楼层                                    (共9层)                                                                      | 1994年建 |                                2室1厅 | 32.6平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_2LJNjenzZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,陈家祠 彩虹桥 双地铁 大两房 厅出阳台南向 采光舒适必看好房,228万,高楼层                                    (共7层)                                                                  2室2厅 | 76.16平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_b1BwgnLei_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,华业大厦 越秀地段 原装电梯  楼龄新 楼梯单价,380万,中楼层                                    (共17层)                                                                      | 1995年建 |                                3室1厅 | 109.45平米                                  | 西南 西,http://ke-image.ljcdn.com/110000-inspection/pc1_AqOxQGm2N_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,越秀区 西华路 方正一房一厅 全明屋带阳台,114万,高楼层                                    (共9层)                                                                      | 1994年建 |                                1室1厅 | 35.79平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_RghpFTJjD_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,西华路  采光通风好 实用两房 中楼层,146万,中楼层                                    (共9层)                                                                      | 1994年建 |                                2室1厅 | 43.46平米                                  | 西,http://ke-image.ljcdn.com/110000-inspection/pc1_kzudI3AYH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,三房一厅，厅出阳台，南向，低楼层必看好房,240万,中楼层                                    (共8层)                                                                  3室1厅 | 65.3平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_GUe70w6r0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,西华路   电梯实用方正两房    随时可看房必看好房,218万,中楼层                                    (共9层)                                                                  2室1厅 | 56.96平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_nLlS3RVh1_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,荔湾,西华路,越秀地段 西华路 一津街 繁中带静,58万,高楼层                                    (共9层)                                                                      | 1994年建 |                                1室0厅 | 17.52平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_htbVzxZQM_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
