20210128,增城,凤凰城,碧桂园凤凰城凤馨苑,19558元/m2,311套在售二手房
20210128,增城,凤凰城,翡翠绿洲森林半岛,19447元/m2,194套在售二手房
20210128,增城,凤凰城,合生湖山国际,19924元/m2,51套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤晴苑,20117元/m2,176套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤锦苑,21848元/m2,126套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤仪苑,17310元/m2,88套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤妍苑,19851元/m2,139套在售二手房
20210128,增城,凤凰城,翡翠绿洲湖绣苑,20521元/m2,36套在售二手房
20210128,增城,凤凰城,翡翠绿洲育才阳光苑,18727元/m2,29套在售二手房
20210128,增城,凤凰城,翡翠绿洲湖滨苑,19814元/m2,22套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤盈苑,17708元/m2,49套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤天苑,22296元/m2,50套在售二手房
20210128,增城,凤凰城,东凌广场,17694元/m2,89套在售二手房
20210128,增城,凤凰城,翡翠绿洲湖翠苑,20802元/m2,18套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤凰名苑,22462元/m2,34套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤岭苑,18562元/m2,27套在售二手房
20210128,增城,凤凰城,碧桂园云顶,14628元/m2,0套在售二手房
20210128,增城,凤凰城,翡翠绿洲克拉邻里,20714元/m2,22套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤荔苑,20013元/m2,17套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤泉苑,29025元/m2,9套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤凰岛,19250元/m2,16套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤翠苑,26654元/m2,7套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤鸣苑,30971元/m2,4套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤雅苑,38628元/m2,7套在售二手房
20210128,增城,凤凰城,翡翠绿洲宝林苑,22182元/m2,3套在售二手房
20210128,增城,凤凰城,紫云山庄,22829元/m2,5套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤曦苑,35199元/m2,2套在售二手房
20210128,增城,凤凰城,翡翠绿洲鸣翠园,31505元/m2,5套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤扬苑,29119元/m2,3套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤林苑,23277元/m2,4套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤凰苑,43294元/m2,1套在售二手房
20210128,增城,凤凰城,翡翠绿洲桃源,41515元/m2,2套在售二手房
20210128,增城,凤凰城,翡翠绿洲宝翠园,20329元/m2,0套在售二手房
20210128,增城,凤凰城,翡翠绿洲浅水湾,32886元/m2,0套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤湖苑,60226元/m2,1套在售二手房
20210128,增城,凤凰城,翡翠绿洲龙翔台,39899元/m2,0套在售二手房
20210128,增城,凤凰城,敏捷星悦国际,12358元/m2,4套在售二手房
20210128,增城,凤凰城,翡翠绿洲泊郡,暂无,1套在售二手房
20210128,增城,凤凰城,翡翠绿洲盈波轩,暂无,0套在售二手房
20210128,增城,凤凰城,翡翠绿洲长岛,暂无,0套在售二手房
20210128,增城,凤凰城,碧桂园凤凰城凤翔苑,53808元/m2,0套在售二手房
