20210128,宝安区,福永,满五唯一.红本在手.双地铁口精装大3房.中高楼层看湖景必看好房,675万,高楼层                                    (共27层)                                                                      | 2016年建 |                                3室2厅 | 89.52平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_8dIxtTMg4_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,刚需方正大两房，满五唯一，红本在手，税费少，诚心售必看好房,430万,中楼层                                    (共17层)                                                                      | 2004年建 |                                2室2厅 | 72.01平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_cp2vUfbbt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,满五唯一，带前后院子，近11号地铁线,665万,低楼层                                    (共7层)                                                                      | 2010年建 |                                3室2厅 | 84.5平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_Z3snyY1QZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,金达花园 1室1厅 东南必看好房,288万,中楼层                                    (共7层)                                                                      | 2003年建 |                                1室1厅 | 44.14平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_ngbsOpNl5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,福永地铁口 方正三房 满五红本在手 看房方便,600万,中楼层                                    (共7层)                                                                      | 2010年建 |                                3室2厅 | 96.39平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_drXeHzbMo_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,小区明星两房在现 3期高楼层 满5年唯一,495万,高楼层                                    (共13层)                                                                      | 2011年建 |                                2室2厅 | 62.86平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_mGINFpKhk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,满五唯一红本在手的，高楼层看湖景,680万,中楼层                                    (共21层)                                                                      | 2013年建 |                                3室2厅 | 83.64平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_cIeGiPMWE_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,凤凰花苑正规三房，满五唯,通透户型，前看凤凰山,588万,高楼层                                    (共26层)                                                                      | 2012年建 |                                3室2厅 | 86.77平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_cT0kEvGiJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,地铁口大社区，看花园，装修两房，看房方便必看好房,610万,高楼层                                    (共15层)                                                                      | 2011年建 |                                2室1厅 | 79.54平米                                  | 东 西,http://ke-image.ljcdn.com/110000-inspection/pc1_cgNvgVzDl_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,换房诚意出售 全屋精装修 高楼层看凤凰山立新湖全景,615万,高楼层                                    (共27层)                                                                      | 2016年建 |                                3室2厅 | 81平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_rto8aKxs0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,福永地铁口精装大两房，税费少！,208万,低楼层                                    (共14层)                                                                      | 2014年建 |                                2室1厅 | 65.42平米                                  | 东南,http://ke-image.ljcdn.com/440300-inspection/pc1_sip2xR8Ca_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,满五年，红本在手税费少，采光好,428万,低楼层                                    (共18层)                                                                      | 2005年建 |                                2室1厅 | 61.6平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_mX5nJDzXD_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,高楼层，采光优良，大品牌质量有保障，满五税费少必看好房,590万,高楼层                                    (共15层)                                                                      | 2011年建 |                                2室2厅 | 76.21平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_kQYlYjDjz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,视野宽阔，格局好，户型端正 装修很好,720万,高楼层                                    (共32层)                                                                      | 2015年建 |                                3室2厅 | 87.39平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_cwkzFvQVI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,凤凰山脚下精装大两房，户型方正，厅出阳台新上,420万,中楼层                                    (共17层)                                                                      | 2004年建 |                                2室2厅 | 72.01平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_PFNduDGYH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,中粮凤凰里 精装五房   桥头塘尾站  业主诚心,1080万,低楼层                                    (共28层)                                                                      | 2018年建 |                                5室2厅 | 143.81平米                                  | 东南 南,http://ke-image.ljcdn.com/110000-inspection/pc1_EvPiTfKqT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,万福人家3房，独特户型，近1000平共用露台，红本在手,680万,低楼层                                    (共12层)                                                                      | 2004年建 |                                3室1厅 | 101平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_pxbKalzyF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,时代景苑精装大三房，满五唯一税费少,630万,高楼层                                    (共17层)                                                                      | 2004年建 |                                3室2厅 | 97.44平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_P5hAy25K7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,时代景苑精致一房，业主置换诚心出售 看房方便,278万,中楼层                                    (共11层)                                                                      | 2006年建 |                                1室1厅 | 42.88平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_n138Zf0z0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,中粮凤凰里精装三房，前看花园，后看立新湖景，拎包入,680万,高楼层                                    (共27层)                                                                      | 2016年建 |                                3室2厅 | 87.42平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_LNyxEhBlX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,满五唯一 采光好12号线黄田站,720万,中楼层                                    (共32层)                                                                      | 2015年建 |                                3室1厅 | 85.63平米                                  | 东南 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_8SpKuq9G5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,正规两房，满五唯一，西北朝向 采光通风必看好房,600万,中楼层                                    (共32层)                                                                      | 2015年建 |                                2室2厅 | 77.12平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_DzZKMyfEm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,单证四房户型看花园满五唯一看房方便,920万,高楼层                                    (共15层)                                                                      | 2012年建 |                                4室2厅 | 125.17平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_FILf2Grvn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,72平米精装两房，满五唯一，费用少,460万,中楼层                                    (共17层)                                                                      | 2004年建 |                                2室2厅 | 72平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_VPnhFO0Qj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,满五唯一 五维交通 出行方便~！,666万,中楼层                                    (共11层)                                                                      | 2006年建 |                                3室1厅 | 111.19平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_pPHBZ5PXc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,地铁口物业，满五唯一，楼层佳，采光充足,580万,高楼层                                    (共12层)                                                                  3室2厅 | 98.08平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_nYKu3ZCWW_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,万科金色领域 3室2厅 南,730万,低楼层                                    (共15层)                                                                      | 2012年建 |                                3室2厅 | 87.6平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_9VgOxOPX4_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,此房业主自住保养好采光优良大品牌质量有保障管理规范,830万,低楼层                                    (共15层)                                                                      | 2012年建 |                                4室1厅 | 130平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_IiABvi3b7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,地铁口，小高层，南向大三房，满五唯一，看房方便,650万,低楼层                                    (共11层)                                                                      | 2006年建 |                                3室2厅 | 98.65平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/9fb97f30-8cf4-43b5-b2a6-6d03739adcb1_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,电梯三房， 户型实用， 满五唯一新上,630万,高楼层                                    (共16层)                                                                      | 2002年建 |                                3室1厅 | 93.6平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_gAR0dAzn1_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,16年的次新小区全新毛坯中高楼层采光好视野开拓新上,595万,高楼层                                    (共24层)                                                                      | 2016年建 |                                3室2厅 | 82.6平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_FeWLRHYFO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,同和悦园满五唯一精装三房，带大阳台，看立新湖湖景,590万,中楼层                                    (共24层)                                                                      | 2016年建 |                                3室2厅 | 84.83平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_LD0hqPBuY_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,双证好房 小区好位置 楼层好 业主诚意出售  好沟通,850万,中楼层                                    (共15层)                                                                      | 2012年建 |                                4室2厅 | 121.9平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_NfTZG6L2s_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,福永,同和悦园精装三房，满五唯一，2016年小区,598万,低楼层                                    (共24层)                                                                      | 2016年建 |                                3室2厅 | 84平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_km1mLzrGN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
