20210128,宝安区,新安,文汇孝德，片区极笋三房，满五年红本，看宝安公园必看好房,450万,中楼层                                    (共7层)                                                                      | 1992年建 |                                3室1厅 | 74平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/043406d1-cd24-4e0e-9de9-414143a3bc4d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,业主诚心出售，新安湖花园电梯两房，满五必看好房,630万,低楼层                                    (共33层)                                                                      | 2001年建 |                                2室1厅 | 75平米                                  | 南 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_SzpcHMLDk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,舒适3房诚心出售，看房方便，满五唯一红本在手必看好房,500万,中楼层                                    (共8层)                                                                      | 1992年建 |                                3室2厅 | 72平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_sTl4yJ6gt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,雅兰亭大两房满五唯一，大花园社区自住保养很好,550万,中楼层                                    (共8层)                                                                      | 2000年建 |                                2室2厅 | 58.3平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/1a6b717b-28f3-43ee-a87d-bb3f1530da14_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,万达商圈，中间楼层，满五年，通透户型,538万,中楼层                                    (共8层)                                                                      | 2000年建 |                                2室2厅 | 60.48平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/b162bd68-2e17-48de-a737-7d7a9bff9a25_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,一层只有一户这个户型 2+1婚房装修 诚心卖,405万,中楼层                                    (共8层)                                                                      | 2009年建 |                                2室1厅 | 46.51平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_z387SeLM5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,此房满五年 税费比较少 业主很诚心卖看房方便。必看好房,618万,中楼层                                    (共31层)                                                                      | 2006年建 |                                2室1厅 | 66.86平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_aKIZO9Ap4_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,风尚时代精装两房，业主诚心出售，看房提前预约,245万,中楼层                                    (共7层)                                                                      | 1996年建 |                                2室1厅 | 54.85平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/97cbb287-59e1-4d05-88c5-dc8bcd3b8e38_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,万达商圈満五红本在手税费低3房出售必看好房,798万,中楼层                                    (共22层)                                                                      | 2011年建 |                                3室1厅 | 78.79平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_OMyDsBiyZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,满五唯一，重新装修过，刚需考虑盘，诚心出售，必看好房,438万,低楼层                                    (共22层)                                                                      | 2011年建 |                                1室1厅 | 41.33平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_keyZdGHna_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,鸿荣源社区，诚心出售此房价格能谈，满五年红本在手必看好房,880万,低楼层                                    (共12层)                                                                      | 1999年建 |                                3室2厅 | 112.19平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_VoltD8aXJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,恒安花园 满五唯一 安静看花园 人车分流 住家宜居新上,1600万,低楼层                                    (共11层)                                                                      | 2004年建 |                                4室2厅 | 143.31平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_hDUAIgTl9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,花园社区，满五唯一，正规三房，业主诚心出售。,690万,中楼层                                    (共8层)                                                                  3室2厅 | 87.04平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_GV7MXeCmG_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,灵芝地铁口宝民花园，红本在手，花园中间，安静必看好房,528万,高楼层                                    (共6层)                                                                      | 1989年建 |                                2室2厅 | 75.3平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_TlD5APzPT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,香缤广场精装一房，环境优雅，居家舒适，让您生活放心必看好房,430万,中楼层                                    (共31层)                                                                      | 2006年建 |                                1室1厅 | 40.87平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_lcGPKRK9F_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,31区水口花园 3室2厅 西南,700万,低楼层                                    (共7层)                                                                      | 1990年建 |                                3室2厅 | 93.3平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/d974cf10-ffe9-4034-8f7e-c21a3277d53d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,满五年，税费低，精装修，交通便利，业主诚心出售必看好房,520万,低楼层                                    (共32层)                                                                      | 2011年建 |                                2室1厅 | 63.5平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/6500624e-e8cf-4b72-b171-0a83609553e2_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,双地铁口精装两房，满五年，楼层适中，业主诚心卖,839万,低楼层                                    (共22层)                                                                      | 2005年建 |                                2室2厅 | 52.07平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_aUTea9GCF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,配套全！税费少！南北通，看花园，学方便，闹中取静!必看好房,680万,中楼层                                    (共31层)                                                                      | 2006年建 |                                2室1厅 | 71.79平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/52ab3e7f-210f-455e-90ea-fc52f011813b_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,万达商圈，70年大两房，诚心出售，满五年,平台花园,508万,高楼层                                    (共8层)                                                                      | 1998年建 |                                2室2厅 | 59.47平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/90a06023-28a2-42c4-8dbd-cbe9859db7ba_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,次新小区华联城市全景大户型四房，户型方正，诚售,2100万,低楼层                                    (共47层)                                                                      | 2016年建 |                                4室2厅 | 161.29平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_KtbPMpU5z_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,高楼层标准两房  满五年  税费少  原始户型没改动,550万,中楼层                                    (共32层)                                                                      | 2011年建 |                                2室1厅 | 62.9平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_znSQWRP1G_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,怡合花园 3室2厅 东南,960万,中楼层                                    (共8层)                                                                      | 1993年建 |                                3室2厅 | 94.2平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_KMZMKbG2M_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,12号线地铁口，万达旁，通燃气带阳台，采光充足,398万,中楼层                                    (共32层)                                                                      | 2015年建 |                                2室1厅 | 69.79平米                                  | 西南,http://ke-image.ljcdn.com/440300-inspection/f15c8cf9-2f85-4ddf-a911-eac67b16a947_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,弘雅花园雅兰亭四期 3室1厅 西北,720万,低楼层                                    (共12层)                                                                      | 2000年建 |                                3室1厅 | 81.16平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_8l7X0y7wq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,此房满五唯一 户型通透 高档社区万达商圈,1390万,中楼层                                    (共27层)                                                                      | 2005年建 |                                4室2厅 | 156.97平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/42bc5d10-0152-47c5-9830-d9d499b21700_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,满五唯一、红本在手，12号地铁，海雅缤纷城商圈,970万,中楼层                                    (共16层)                                                                      | 1993年建 |                                4室2厅 | 119.6平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_9tlwpognr_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,地铁口，配套齐全，交通便利，看房方便,365万,低楼层                                    (共32层)                                                                      | 2005年建 |                                2室1厅 | 37.32平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_niFytMmQj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,满五唯一，税费少，配套齐全,周 边环境好,425万,中楼层                                    (共31层)                                                                      | 2011年建 |                                1室1厅 | 48.23平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_HePxq2fxU_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,华联城市全景壹号 4室1厅 东南,2200万,高楼层                                    (共36层)                                                                      | 2016年建 |                                4室1厅 | 179.08平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_eez1WVLQP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,灵芝新村洪浪十九区 3室2厅 东南,980万,低楼层                                    (共6层)                                                                      | 1985年建 |                                3室2厅 | 73平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_lek6MUqDb_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,宝中电梯高层三房,满五年,税费少，业主诚心出售,1200万,高楼层                                    (共14层)                                                                      | 2001年建 |                                3室1厅 | 107.51平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_OSWBSOVNJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,雅兰亭大三房精装修，满五不唯一，鸿荣源开发品质高新上,650万,中楼层                                    (共8层)                                                                      | 2000年建 |                                3室2厅 | 80.2平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/babd0d78-56b1-4c07-bfac-30fdec70e4d5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,2月份满五年   朝南  交通便利  户型方正,435万,中楼层                                    (共32层)                                                                      | 2011年建 |                                1室1厅 | 47.59平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_iK5d3keIF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,距离洪浪北地铁口300米，满五年，红本在手,425万,低楼层                                    (共9层)                                                                      | 1993年建 |                                1室0厅 | 43.91平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_PKXrKAPVf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,满五大四房，使用率高，采光通风好，双地铁口物业,650万,高楼层                                    (共26层)                                                                      | 1996年建 |                                4室2厅 | 112.7平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/48cf814c-8c70-4cf7-9fa2-76839b53c95a_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,都市翠海2房，双地铁口物业，宝zhong学wei随时可用必看好房,840万,中楼层                                    (共22层)                                                                      | 2005年建 |                                2室1厅 | 60.4平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_KI0ZgETg2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,此房满五唯一 税费很少 装修保养好 可直接入住,555万,低楼层                                    (共31层)                                                                      | 2011年建 |                                2室2厅 | 64.6平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/773b700e-3943-451e-8f17-979347ef7e9b_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,白金酒店公寓 2室1厅 东南必看好房,379万,中楼层                                    (共32层)                                                                      | 2005年建 |                                2室1厅 | 38.18平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_iJAiOxpTu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,旭仕达名苑 2室1厅 西北,580万,中楼层                                    (共17层)                                                                      | 2003年建 |                                2室1厅 | 78.01平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/87efa1f6-19ac-420e-9040-4b63d29276c4_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,灵芝地铁口 19年新社区 户型方正 精装四房,1400万,高楼层                                    (共27层)                                                                      | 2018年建 |                                4室2厅 | 122.74平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_4aQNWnebf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,中洲华府 4室1厅 南,2188万,高楼层                                    (共30层)                                                                      | 2015年建 |                                4室1厅 | 172.59平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/prod-ac740241-24d8-41ab-a325-764a3f0c3d1f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,玖悦 3室1厅 东南,1200万,中楼层                                    (共27层)                                                                      | 2018年建 |                                3室1厅 | 81.98平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_HfSLE38Jk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,万达商圈  电梯精装两房  满五年  采光视野好,450万,中楼层                                    (共22层)                                                                      | 2011年建 |                                2室1厅 | 41.33平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/6d000292-4c86-496e-bb72-594b846b47c2_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,宝安区,新安,地铁口，满五唯一，海雅商圈，诚心出售,800万,中楼层                                    (共10层)                                                                      | 1995年建 |                                2室2厅 | 79.1平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_hc1XMO63A_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
