20210128,龙华区,坂田,万科第五园单证小两房 3月份满五年唯一 南向高楼层必看好房,418万,高楼层                                    (共12层)                                                                      | 2009年建 |                                2室1厅 | 83.55平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/pc1_ytrUs0mSO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,南北通的，夏天凉爽，住居舒适；离地铁公交近。必看好房,757万,中楼层                                    (共32层)                                                                  3室2厅 | 102.77平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_yV4EJgEu3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,房子满五年唯一，电梯高层采光视野好必看好房,616万,高楼层                                    (共8层)                                                                      | 2005年建 |                                3室2厅 | 87.42平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_tBeC8za0w_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,此房为大户型，南北通，配套齐全，离地铁近必看好房,1195万,中楼层                                    (共30层)                                                                  5室2厅 | 165.61平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_3GlgF91ZG_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,房子是15年次新房，装修保养不错，业主自住，满五年必看好房,580万,低楼层                                    (共33层)                                                                      | 2014年建 |                                3室1厅 | 89.2平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_EzdomaVaJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,此房少量欠款， 带入户花园  目前空置，业主诚售必看好房,675万,中楼层                                    (共47层)                                                                      | 2013年建 |                                3室2厅 | 89.52平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_IzybQIHju_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,满五唯一，红本在手，万科收官之作、中间楼层精装三房必看好房,738万,中楼层                                    (共39层)                                                                      | 2016年建 |                                3室2厅 | 88.35平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_JJEjJd33s_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,佳兆业城市广场三期高楼层三房，业主诚心卖看房方便必看好房,690万,中楼层                                    (共46层)                                                                      | 2016年建 |                                3室1厅 | 88.56平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_YNB7Khljf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,金洲嘉丽园 业主配he满五 红本 家庭唯一朝南 自住精装,450万,低楼层                                    (共6层)                                                                      | 2002年建 |                                2室2厅 | 68.82平米                                  | 东南 南,http://ke-image.ljcdn.com/110000-inspection/pc1_HIEzNnR1s_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,2+1户型,得房率高,朝南向,楼层好,实用性好，厅出阳台必看好房,550万,低楼层                                    (共18层)                                                                      | 2006年建 |                                3室1厅 | 67.45平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_ipvmaR62X_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,一楼带朝东南约40平大花园，满五红本,890万,低楼层                                    (共6层)                                                                      | 2002年建 |                                4室2厅 | 113.36平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_nZphgKmUw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,格局方正大两房、保养好、业主诚心出售必看好房,605万,低楼层                                    (共33层)                                                                      | 2013年建 |                                2室2厅 | 71.7平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_DuoKFLXzp_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,嘉御山大四房满五唯一，一手业主诚心卖，东朝向看花园必看好房,1090万,低楼层                                    (共33层)                                                                      | 2013年建 |                                4室2厅 | 133.38平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_mFyTxjxQk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,房子满五唯一 红本在手 诚心出售必看好房,474万,中楼层                                    (共7层)                                                                      | 1991年建 |                                3室2厅 | 95.68平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_BNrCWJ915_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,满两年 3+1 通透采光不错 看房方便,730万,中楼层                                    (共43层)                                                                      | 2020年建 |                                4室2厅 | 90.15平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_W6IcdMZGs_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,东南朝向，功能间采光充足，一房一厅标准户型必看好房,453万,低楼层                                    (共18层)                                                                      | 2008年建 |                                1室1厅 | 62.13平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_9WssNzOBT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,花园安静位置大三房，厅出大阳台，自住精装高拓展面积新上,750万,中楼层                                    (共10层)                                                                      | 2006年建 |                                3室2厅 | 109.6平米                                  | 西,http://ke-image.ljcdn.com/110000-inspection/pc1_ciGMhTadN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,小区舒适，朝南横厅户型，通风采光不错,750万,低楼层                                    (共20层)                                                                      | 2011年建 |                                3室2厅 | 114.91平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_euXketa2e_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,荣君府 地铁口 满五年4房，业主诚心出售,745万,中楼层                                    (共34层)                                                                      | 2017年建 |                                4室2厅 | 89.55平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_TX5Nymgev_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,龙华区,坂田,10号线南坑站万科物业大3房，实用率高、精装、朝向好,800万,中楼层                                    (共26层)                                                                      | 2011年建 |                                3室2厅 | 89.13平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_7khth0vwa_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
