20210128,福田区,华强南,此房隔成两套，采光好，户型方正，得房率高。,720万,高楼层                                    (共24层)                                                                      | 2004年建 |                                2室1厅 | 69.19平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_a3kysBmrY_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,京海花园少有带大阳台户型，高楼层，红本满五，税费少,860万,高楼层                                    (共32层)                                                                      | 1998年建 |                                3室2厅 | 98.42平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_oe8tPu2Yf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,中电大院4楼三房出售    户型方正   采光好必看好房,850万,中楼层                                    (共6层)                                                                      | 1981年建 |                                3室1厅 | 87.7平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_LCHJOuhq8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,一房一厅，户型正，采光好，装修漂亮,350万,高楼层                                    (共33层)                                                                      | 2007年建 |                                1室1厅 | 36.75平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_zzZGS3thg_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,飞扬时代大厦 2室2厅 北,780万,低楼层                                    (共29层)                                                                      | 2006年建 |                                2室2厅 | 77.74平米                                  | 北,http://ke-image.ljcdn.com/440300-inspection/9043b337-8639-4590-a11b-46de65b99bee_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,华强南老社区、单价低，业主诚卖，随时可签约,1090万,中楼层                                    (共6层)                                                                      | 1992年建 |                                4室2厅 | 108.43平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_clwfSlLmb_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,华强南金宝城大厦，户型好格局方正，单价低,1150万,高楼层                                    (共33层)                                                                      | 1998年建 |                                5室2厅 | 183平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_5JPtO5W4x_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,嘉汇新城 1室0厅 南,175万,低楼层                                    (共30层)                                                                      | 2000年建 |                                1室0厅 | 30.94平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/pc1_zQzVhtRq2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,南北通透格局，视野宽阔，楼层好，采光充足，交通便利,790万,高楼层                                    (共6层)                                                                      | 1988年建 |                                3室2厅 | 85.15平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/10d4ecb9-ba10-44e9-bea6-0ff9a442e5de_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,满五唯一，红本在手，西南向楼层好，采光通风佳,340万,高楼层                                    (共33层)                                                                      | 2007年建 |                                1室1厅 | 36.75平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_dgIjjZHJ6_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,福田区,华强南,福侨大厦户型方正，采光好，通风佳，红本在手新上,850万,低楼层                                    (共21层)                                                                      | 1998年建 |                                3室1厅 | 87.46平米                                  | 北,http://ke-image.ljcdn.com/440300-inspection/prod-c1fb1920-6116-4b9c-980b-d0e5243072ac.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
