20210126,福田区,车公庙,都市花园,84242元/m2,24套在售二手房
20210126,福田区,车公庙,嘉洲华苑,79132元/m2,8套在售二手房
20210126,福田区,车公庙,天安高尔夫花园,95224元/m2,12套在售二手房
20210126,福田区,车公庙,趣园,79692元/m2,17套在售二手房
20210126,福田区,车公庙,君临天下,99637元/m2,17套在售二手房
20210126,福田区,车公庙,国都高尔夫花园二期,76539元/m2,14套在售二手房
20210126,福田区,车公庙,泰康轩,125939元/m2,8套在售二手房
20210126,福田区,车公庙,泰安轩,117936元/m2,10套在售二手房
20210126,福田区,车公庙,福宇轩,71875元/m2,5套在售二手房
20210126,福田区,车公庙,都市阳光名苑,105048元/m2,4套在售二手房
20210126,福田区,车公庙,杭钢富春大厦,60773元/m2,3套在售二手房
20210126,福田区,车公庙,泰然小区,111576元/m2,11套在售二手房
20210126,福田区,车公庙,创展中心,37436元/m2,10套在售二手房
20210126,福田区,车公庙,国都高尔夫一期,74643元/m2,5套在售二手房
20210126,福田区,车公庙,安华小区,106531元/m2,6套在售二手房
20210126,福田区,车公庙,新光活力小区,80059元/m2,1套在售二手房
20210126,福田区,车公庙,天安社区,77576元/m2,3套在售二手房
20210126,福田区,车公庙,揽翠阁,82536元/m2,1套在售二手房
20210126,福田区,车公庙,活力宝小区,88175元/m2,3套在售二手房
20210126,福田区,车公庙,世纪豪庭,50138元/m2,1套在售二手房
20210126,福田区,车公庙,华海住宅小区,86876元/m2,3套在售二手房
20210126,福田区,车公庙,盛唐大厦,44002元/m2,1套在售二手房
20210126,福田区,车公庙,新沙苑,59220元/m2,0套在售二手房
20210126,福田区,车公庙,中国有色大厦,63034元/m2,0套在售二手房
20210126,福田区,车公庙,深圳市福田区福利中心,67043元/m2,0套在售二手房
20210126,福田区,车公庙,绿景广场,47959元/m2,1套在售二手房
20210126,福田区,车公庙,英龙展业大厦,56978元/m2,2套在售二手房
20210126,福田区,车公庙,苍松大厦,35679元/m2,0套在售二手房
20210126,福田区,车公庙,福田建设,72107元/m2,1套在售二手房
20210126,福田区,车公庙,耀华创建大厦,37315元/m2,0套在售二手房
20210126,福田区,车公庙,喜年中心,51008元/m2,0套在售二手房
20210126,福田区,车公庙,创新科技广场二期,51361元/m2,0套在售二手房
20210126,福田区,车公庙,天吉大厦,暂无,0套在售二手房
20210126,福田区,车公庙,天安数码时代大厦,39959元/m2,0套在售二手房
20210126,福田区,车公庙,创新科技广场一期,暂无,0套在售二手房
20210126,福田区,车公庙,金润大厦,暂无,0套在售二手房
20210126,福田区,车公庙,大庆大厦,暂无,0套在售二手房
20210126,福田区,车公庙,海松大厦,暂无,0套在售二手房
20210126,福田区,车公庙,云松大厦,暂无,0套在售二手房
20210126,福田区,车公庙,天展大厦,暂无,0套在售二手房
20210126,福田区,车公庙,天济大厦,暂无,0套在售二手房
20210126,福田区,车公庙,天祥大厦,31725元/m2,0套在售二手房
20210126,福田区,车公庙,NEO企业大道,暂无,0套在售二手房
20210126,福田区,车公庙,本元大厦,暂无,0套在售二手房
20210126,福田区,车公庙,红松大厦,暂无,0套在售二手房
20210126,福田区,车公庙,水松大厦,暂无,0套在售二手房
20210126,福田区,车公庙,丰盛町地下阳光街,暂无,0套在售二手房
20210126,福田区,车公庙,金运世纪大厦,暂无,0套在售二手房
20210126,福田区,车公庙,雪松大厦,暂无,0套在售二手房
20210126,福田区,车公庙,泰然大厦,暂无,0套在售二手房
20210126,福田区,车公庙,劲松大厦,30275元/m2,0套在售二手房
