20210126,龙华区,坂田,珠江旭景佳园,62524元/m2,38套在售二手房
20210126,龙华区,坂田,信义嘉御山,86157元/m2,43套在售二手房
20210126,龙华区,坂田,万科城一期,75131元/m2,12套在售二手房
20210126,龙华区,坂田,佳兆业上品雅园,85310元/m2,9套在售二手房
20210126,龙华区,坂田,诺德中央道,63687元/m2,29套在售二手房
20210126,龙华区,坂田,春华四季园二期,68694元/m2,39套在售二手房
20210126,龙华区,坂田,万科四季花城二期,63777元/m2,16套在售二手房
20210126,龙华区,坂田,和成世纪名园,64104元/m2,44套在售二手房
20210126,龙华区,坂田,中海月朗苑,69263元/m2,27套在售二手房
20210126,龙华区,坂田,万科里城,83794元/m2,12套在售二手房
20210126,龙华区,坂田,万科四季花城一期,64653元/m2,14套在售二手房
20210126,龙华区,坂田,金洲嘉丽园,56078元/m2,13套在售二手房
20210126,龙华区,坂田,佳兆业中央广场一期,78331元/m2,39套在售二手房
20210126,龙华区,坂田,万科第五园五期,60007元/m2,23套在售二手房
20210126,龙华区,坂田,星河银湖谷,97715元/m2,42套在售二手房
20210126,龙华区,坂田,中海日辉台,63172元/m2,12套在售二手房
20210126,龙华区,坂田,阳光第五季,65539元/m2,13套在售二手房
20210126,龙华区,坂田,万科城三期,71482元/m2,42套在售二手房
20210126,龙华区,坂田,万科第五园八期,78171元/m2,25套在售二手房
20210126,龙华区,坂田,佳兆业中央广场三期,80708元/m2,46套在售二手房
20210126,龙华区,坂田,佳兆业悦峰,92114元/m2,6套在售二手房
20210126,龙华区,坂田,万科金色半山,74568元/m2,5套在售二手房
20210126,龙华区,坂田,万科第五园三期,73104元/m2,42套在售二手房
20210126,龙华区,坂田,万科四季花城七期,62801元/m2,10套在售二手房
20210126,龙华区,坂田,德润荣君府,62882元/m2,63套在售二手房
20210126,龙华区,坂田,万科第五园一期,74129元/m2,15套在售二手房
20210126,龙华区,坂田,万科四季花城六期,64307元/m2,22套在售二手房
20210126,龙华区,坂田,万科四季花城五期,64726元/m2,4套在售二手房
20210126,龙华区,坂田,信义嘉御山5期,100090元/m2,26套在售二手房
20210126,龙华区,坂田,万科第五园九期,77891元/m2,8套在售二手房
20210126,龙华区,坂田,春华四季园一期,69822元/m2,27套在售二手房
20210126,龙华区,坂田,星光之约,57743元/m2,8套在售二手房
20210126,龙华区,坂田,十二橡树庄园一期,75160元/m2,3套在售二手房
