20210126,福田区,香梅北,天然居,138395元/m2,8套在售二手房
20210126,福田区,香梅北,七街公馆,暂无,38套在售二手房
20210126,福田区,香梅北,景秀年华家园,130017元/m2,6套在售二手房
20210126,福田区,香梅北,万科城市花园,129719元/m2,9套在售二手房
20210126,福田区,香梅北,景尚雅苑,176356元/m2,4套在售二手房
20210126,福田区,香梅北,俊景豪园,92178元/m2,6套在售二手房
20210126,福田区,香梅北,特发小区,140423元/m2,4套在售二手房
20210126,福田区,香梅北,华盛领寓,133314元/m2,4套在售二手房
20210126,福田区,香梅北,景蜜村,95856元/m2,7套在售二手房
20210126,福田区,香梅北,景田天健花园,118105元/m2,3套在售二手房
20210126,福田区,香梅北,嘉隆星苑,122701元/m2,4套在售二手房
20210126,福田区,香梅北,赛格景苑,113971元/m2,4套在售二手房
20210126,福田区,香梅北,馨庭苑,116055元/m2,1套在售二手房
20210126,福田区,香梅北,青海大厦,61837元/m2,5套在售二手房
20210126,福田区,香梅北,天明居,108782元/m2,1套在售二手房
20210126,福田区,香梅北,深房传麒景苑,暂无,0套在售二手房
20210126,福田区,香梅北,康欣园,92209元/m2,3套在售二手房
20210126,福田区,香梅北,香景大厦,85724元/m2,5套在售二手房
20210126,福田区,香梅北,宏浩花园,85853元/m2,5套在售二手房
20210126,福田区,香梅北,景田怡华苑,118484元/m2,0套在售二手房
20210126,福田区,香梅北,翔名苑,153870元/m2,0套在售二手房
20210126,福田区,香梅北,幸福家园,107591元/m2,1套在售二手房
20210126,福田区,香梅北,香蜜湖唯珍府,213302元/m2,1套在售二手房
20210126,福田区,香梅北,武警大厦景华苑,暂无,0套在售二手房
