20210126,龙岗区,龙岗中心城,万象天成,36486元/m2,80套在售二手房
20210126,龙岗区,龙岗中心城,万科千林山居一期（万科清林径）,41684元/m2,21套在售二手房
20210126,龙岗区,龙岗中心城,东方明珠城,40408元/m2,36套在售二手房
20210126,龙岗区,龙岗中心城,保利上城,61124元/m2,35套在售二手房
20210126,龙岗区,龙岗中心城,招商依山郡,67438元/m2,62套在售二手房
20210126,龙岗区,龙岗中心城,远洋新干线一期,47092元/m2,27套在售二手房
20210126,龙岗区,龙岗中心城,雅豪祥苑,35194元/m2,30套在售二手房
20210126,龙岗区,龙岗中心城,万科翰邻城,79974元/m2,22套在售二手房
20210126,龙岗区,龙岗中心城,缤纷世纪,30137元/m2,113套在售二手房
20210126,龙岗区,龙岗中心城,万科天誉二期,54659元/m2,55套在售二手房
20210126,龙岗区,龙岗中心城,金地龙城中央二期,40333元/m2,96套在售二手房
20210126,龙岗区,龙岗中心城,金地龙城中央一期,44625元/m2,104套在售二手房
20210126,龙岗区,龙岗中心城,麓园,52863元/m2,29套在售二手房
20210126,龙岗区,龙岗中心城,阳光广场,36416元/m2,30套在售二手房
20210126,龙岗区,龙岗中心城,城南雅筑,41290元/m2,9套在售二手房
20210126,龙岗区,龙岗中心城,龙城华府,52516元/m2,10套在售二手房
20210126,龙岗区,龙岗中心城,中央悦城,38641元/m2,43套在售二手房
20210126,龙岗区,龙岗中心城,承翰陶源,41220元/m2,23套在售二手房
20210126,龙岗区,龙岗中心城,新鸿花园,42784元/m2,9套在售二手房
20210126,龙岗区,龙岗中心城,风临国际东座,41601元/m2,12套在售二手房
20210126,龙岗区,龙岗中心城,珑禧,44682元/m2,38套在售二手房
20210126,龙岗区,龙岗中心城,紫薇花园,45610元/m2,15套在售二手房
20210126,龙岗区,龙岗中心城,万科天誉,55426元/m2,14套在售二手房
20210126,龙岗区,龙岗中心城,榭丽花园,33646元/m2,9套在售二手房
20210126,龙岗区,龙岗中心城,华业玫瑰郡,41504元/m2,29套在售二手房
20210126,龙岗区,龙岗中心城,深业紫麟山花园,46850元/m2,43套在售二手房
20210126,龙岗区,龙岗中心城,名居广场,46171元/m2,30套在售二手房
20210126,龙岗区,龙岗中心城,新亚洲花园,41205元/m2,11套在售二手房
20210126,龙岗区,龙岗中心城,欧意轩花园,34887元/m2,19套在售二手房
20210126,龙岗区,龙岗中心城,远洋新干线晶钻广场,30837元/m2,203套在售二手房
20210126,龙岗区,龙岗中心城,百合盛世,49048元/m2,27套在售二手房
20210126,龙岗区,龙岗中心城,汇龙天下,37807元/m2,12套在售二手房
20210126,龙岗区,龙岗中心城,新龙岗花园,33365元/m2,17套在售二手房
20210126,龙岗区,龙岗中心城,龙岗天健郡城,48955元/m2,6套在售二手房
20210126,龙岗区,龙岗中心城,鸿威de森林就瞰山,37439元/m2,43套在售二手房
20210126,龙岗区,龙岗中心城,徽王府,49590元/m2,14套在售二手房
