20210126,南山区,科技园,华润城润府一期,189283元/m2,23套在售二手房
20210126,南山区,科技园,松坪村东区三期,101408元/m2,25套在售二手房
20210126,南山区,科技园,松坪村西区三期,107424元/m2,17套在售二手房
20210126,南山区,科技园,大冲城市花园,163602元/m2,20套在售二手房
20210126,南山区,科技园,华润城润府二期,173831元/m2,19套在售二手房
20210126,南山区,科技园,汇景豪苑,99020元/m2,16套在售二手房
20210126,南山区,科技园,阳光海景豪苑,97953元/m2,19套在售二手房
20210126,南山区,科技园,创世纪滨海花园,107324元/m2,13套在售二手房
20210126,南山区,科技园,科苑学里,127497元/m2,6套在售二手房
20210126,南山区,科技园,深南花园,84436元/m2,17套在售二手房
20210126,南山区,科技园,朗景园,140647元/m2,19套在售二手房
20210126,南山区,科技园,华润城润府三期,187580元/m2,11套在售二手房
20210126,南山区,科技园,豪方现代豪园,124306元/m2,7套在售二手房
20210126,南山区,科技园,阳光带海滨城二期,170620元/m2,3套在售二手房
20210126,南山区,科技园,学林雅院,114909元/m2,9套在售二手房
20210126,南山区,科技园,海怡东方花园,184535元/m2,2套在售二手房
20210126,南山区,科技园,阳光粤海,120652元/m2,12套在售二手房
20210126,南山区,科技园,岸芷汀兰,195377元/m2,0套在售二手房
20210126,南山区,科技园,阳光带海滨城一期,160859元/m2,8套在售二手房
20210126,南山区,科技园,中信海阔天空,168750元/m2,1套在售二手房
20210126,南山区,科技园,红树别院,205328元/m2,2套在售二手房
20210126,南山区,科技园,恒立听海花园,200013元/m2,0套在售二手房
20210126,南山区,科技园,城市山谷三期,167601元/m2,18套在售二手房
20210126,南山区,科技园,豪方花园,106231元/m2,14套在售二手房
20210126,南山区,科技园,厚德品园,142790元/m2,6套在售二手房
20210126,南山区,科技园,海文花园,115356元/m2,5套在售二手房
20210126,南山区,科技园,大冲新城花园,82603元/m2,0套在售二手房
20210126,南山区,科技园,科苑居,139576元/m2,5套在售二手房
20210126,南山区,科技园,卓越浅水湾,181435元/m2,2套在售二手房
20210126,南山区,科技园,英伦名苑三期,157067元/m2,4套在售二手房
20210126,南山区,科技园,锦隆花园,99054元/m2,5套在售二手房
20210126,南山区,科技园,凯丽花园,103534元/m2,12套在售二手房
20210126,南山区,科技园,浪琴半岛,165597元/m2,3套在售二手房
20210126,南山区,科技园,深圳市软件产业基地,82700元/m2,16套在售二手房
20210126,南山区,科技园,晶品居,121120元/m2,8套在售二手房
20210126,南山区,科技园,滨福世纪广场,187041元/m2,0套在售二手房
20210126,南山区,科技园,珑御府,194209元/m2,0套在售二手房
20210126,南山区,科技园,纯海岸,158464元/m2,1套在售二手房
20210126,南山区,科技园,滨福庭园,172334元/m2,2套在售二手房
20210126,南山区,科技园,泰阳硅谷公寓,154776元/m2,23套在售二手房
20210126,南山区,科技园,缘来居,110990元/m2,5套在售二手房
20210126,南山区,科技园,金地国际公寓,暂无,18套在售二手房
20210126,南山区,科技园,帝景园,118339元/m2,5套在售二手房
20210126,南山区,科技园,科技园三十六区,141545元/m2,5套在售二手房
20210126,南山区,科技园,松坪村菊苑,91287元/m2,3套在售二手房
20210126,南山区,科技园,科技园五十八区,142110元/m2,3套在售二手房
20210126,南山区,科技园,博海名苑,202367元/m2,1套在售二手房
20210126,南山区,科技园,熙湾,170421元/m2,0套在售二手房
20210126,南山区,科技园,深圳湾科技生态园,95736元/m2,16套在售二手房
20210126,南山区,科技园,科技园三十四区,150007元/m2,2套在售二手房
20210126,南山区,科技园,科苑西住宅小区,149090元/m2,11套在售二手房
20210126,南山区,科技园,大冲都市花园,144707元/m2,9套在售二手房
20210126,南山区,科技园,英伦名苑一期,138526元/m2,5套在售二手房
20210126,南山区,科技园,博客公寓,183809元/m2,0套在售二手房
20210126,南山区,科技园,松坪村梅苑,91564元/m2,2套在售二手房
20210126,南山区,科技园,英伦名苑二期,155213元/m2,4套在售二手房
20210126,南山区,科技园,松坪村二期,85990元/m2,0套在售二手房
20210126,南山区,科技园,桑达苑,130552元/m2,1套在售二手房
20210126,南山区,科技园,松坪村竹苑,94187元/m2,3套在售二手房
20210126,南山区,科技园,城市山谷二期,120095元/m2,3套在售二手房
20210126,南山区,科技园,科技园三十七区,112829元/m2,1套在售二手房
20210126,南山区,科技园,科技园四十八区,129765元/m2,0套在售二手房
20210126,南山区,科技园,通讯小区,134243元/m2,2套在售二手房
20210126,南山区,科技园,科技园三十区,130810元/m2,4套在售二手房
20210126,南山区,科技园,莱英花园,暂无,0套在售二手房
20210126,南山区,科技园,东海万豪广场,173535元/m2,0套在售二手房
20210126,南山区,科技园,宏观苑,80284元/m2,3套在售二手房
20210126,南山区,科技园,华润城万象府,189817元/m2,0套在售二手房
20210126,南山区,科技园,科技园三十八区,142260元/m2,1套在售二手房
20210126,南山区,科技园,海滨小区,161422元/m2,0套在售二手房
20210126,南山区,科技园,城市山谷一期,229865元/m2,0套在售二手房
20210126,南山区,科技园,松坪山生活区公寓,96093元/m2,3套在售二手房
20210126,南山区,科技园,松坪山住宅楼,67158元/m2,0套在售二手房
20210126,南山区,科技园,松坪水居,101118元/m2,0套在售二手房
20210126,南山区,科技园,科苑山庄,暂无,0套在售二手房
20210126,南山区,科技园,深圳湾科技生态园,111906元/m2,1套在售二手房
20210126,南山区,科技园,赛百诺基因科技大厦,暂无,0套在售二手房
20210126,南山区,科技园,华润置地大厦,暂无,0套在售二手房
20210126,南山区,科技园,万利达科技大厦,暂无,0套在售二手房
20210126,南山区,科技园,大冲商务中心,暂无,0套在售二手房
20210126,南山区,科技园,清华紫光信息港,暂无,0套在售二手房
20210126,南山区,科技园,科技园坚达大厦,暂无,0套在售二手房
20210126,南山区,科技园,国民技术大厦,暂无,0套在售二手房
