20210128,福田区,竹子林,越海家园,http://sz.ke.com/ershoufang/105106181393.html,越海家园  精装安静舒适3房 户型方正实用 诚心卖必看好房,910万,单价102053元/平米,中楼层(共16层),3室2厅,89.17平米,
20210128,福田区,竹子林,宝能公馆,http://sz.ke.com/ershoufang/105106239009.html,此房满五年，低楼层，安静，使用率高，高品质精装修必看好房,1850万,单价170680元/平米,低楼层(共23层)3室2厅,,108.39平米,
20210128,福田区,竹子林,越海家园,http://sz.ke.com/ershoufang/105106223478.html,越海家园 正南向  精装海景3房 户型方正实用 诚心卖必看好房,1220万,单价106356元/平米,高楼层(共33层),3室2厅,114.71平米,
20210128,福田区,竹子林,鑫竹苑,http://sz.ke.com/ershoufang/105105997098.html,此房满五唯一.红本在手，税费少必看好房,1150万,单价139310元/平米,高楼层(共28层),2室1厅,82.55平米,
20210128,福田区,竹子林,竹园小区,http://sz.ke.com/ershoufang/105105974636.html,竹园小区 满五唯一红在，中楼层南北通透,1180万,单价179033元/平米,低楼层(共7层),3室2厅,65.91平米,
20210128,福田区,竹子林,越海家园,http://sz.ke.com/ershoufang/105106083342.html,竹子林精装舒适三房，通风采光好,830万,单价110638元/平米,低楼层(共16层),3室2厅,75.02平米,
20210128,福田区,竹子林,建业大厦,http://sz.ke.com/ershoufang/105106257232.html,满5年，唯一免个税，看海景，正南朝向,1068万,单价126992元/平米,中楼层(共21层),2室2厅,84.1平米,
20210128,福田区,竹子林,竹林花园,http://sz.ke.com/ershoufang/105106028524.html,竹林花园，南北向的两房，中高层采光好，总价低必看好房,720万,单价93241元/平米,中楼层(共8层),2室1厅,77.22平米,
20210128,福田区,竹子林,佳泰兴苑,http://sz.ke.com/ershoufang/105106225578.html,佳泰兴苑 3室2厅 南,1450万,单价170689元/平米,中楼层(共11层),3室2厅,84.95平米,
20210128,福田区,竹子林,竹盛花园,http://sz.ke.com/ershoufang/105106186346.html,竹盛花园三期 高层电梯房 背山面海 正规3房 满五唯一,920万,单价100284元/平米,高楼层(共27层),3室1厅,91.74平米,
20210128,福田区,竹子林,建业小区南区,http://sz.ke.com/ershoufang/105106217978.html,此房满五唯一.红本在手，税费少，业主诚心卖。,1300万,单价161171元/平米,中楼层(共7层),4室1厅,80.66平米,
20210128,福田区,竹子林,风临左岸,http://sz.ke.com/ershoufang/105106275854.html,新装修三房诚意出售，户型方正。,1680万,单价184312元/平米,低楼层(共18层),3室2厅,91.15平米,
20210128,福田区,竹子林,金海燕花园,http://sz.ke.com/ershoufang/105105998783.html,暖暖过冬，清爽过夏好房 看花园安静 高使用率,1496万,单价136459元/平米,低楼层(共12层),3室1厅,109.63平米,
20210128,福田区,竹子林,君子广场,http://sz.ke.com/ershoufang/105106036106.html,红本 免个税 户型方正 免个税 高楼层 景观好 通风好,1280万,单价116725元/平米,高楼层(共34层),3室2厅,109.66平米,
20210128,福田区,竹子林,风临左岸,http://sz.ke.com/ershoufang/105106111581.html,此房满五唯一,红本在手 朝南向 安静视野开阔,1450万,单价157849元/平米,高楼层(共18层),3室1厅,91.86平米,
20210128,福田区,竹子林,金海燕花园,http://sz.ke.com/ershoufang/105106149335.html,金海燕花园 4室1厅 东南 南,1700万,单价133711元/平米,高楼层(共16层),4室1厅,127.14平米,
20210128,福田区,竹子林,君子广场,http://sz.ke.com/ershoufang/105106180119.html,福田南山交汇处次新房 南向海景安静三房 满五年唯一,1298万,单价118259元/平米,中楼层(共34层),3室2厅,109.76平米,
20210128,福田区,竹子林,建业大厦,http://sz.ke.com/ershoufang/105106175520.html,建业大厦精装1房，东南向，安静采光好，业主诚心出售,900万,单价141510元/平米,中楼层(共27层),1室1厅,63.6平米,
20210128,福田区,竹子林,金海燕花园,http://sz.ke.com/ershoufang/105106151701.html,金海燕花园 地铁口物业 户型方正舒适四房 满五唯一,1500万,单价118111元/平米,低楼层(共16层),4室1厅,127平米,
20210128,福田区,竹子林,明福居,http://sz.ke.com/ershoufang/105106044140.html,明福居 5室2厅 南 北,2050万,单价168448元/平米,中楼层(共17层),5室2厅,121.7平米,
20210128,福田区,竹子林,东方园博苑,http://sz.ke.com/ershoufang/105105942892.html,东方园博苑 正南安静舒适2房  看红树林全海景 诚心卖,1250万,单价148404元/平米,高楼层(共30层),2室2厅,84.23平米,
20210128,福田区,竹子林,耀荣园,http://sz.ke.com/ershoufang/105105935400.html,南北通 满五年 税费少 刚需选择,800万,单价80573元/平米,低楼层(共7层),3室2厅,99.29平米,
20210128,福田区,竹子林,越众小区,http://sz.ke.com/ershoufang/105105843809.html,越众小区 竹子林地铁口物业 中等楼层 南向采光好,929万,单价112675元/平米,中楼层(共8层),3室2厅,82.45平米,
20210128,福田区,竹子林,金海燕花园,http://sz.ke.com/ershoufang/105105806184.html,满五年 红本在手 带车位  4房 诚心卖,1550万,单价121913元/平米,中楼层(共16层),4室1厅,127.14平米,
20210128,福田区,竹子林,金海燕花园,http://sz.ke.com/ershoufang/105105789560.html,金海燕小三房  免个税  诚心卖  目前在出租,1280万,单价148046元/平米,中楼层(共12层),3室1厅,86.46平米,
20210128,福田区,竹子林,香诗美林,http://sz.ke.com/ershoufang/105105774453.html,香诗美林 精装安静舒适2房 户型方正实用 诚心卖,880万,单价109535元/平米,中楼层(共18层),2室2厅,80.34平米,
20210128,福田区,竹子林,越海家园,http://sz.ke.com/ershoufang/105105701452.html,越海家园 刚需电梯小三房 户型方正 满五唯一免个税,896万,单价100641元/平米,低楼层(共16层),3室2厅,89.03平米,
20210128,福田区,竹子林,竹林花园,http://sz.ke.com/ershoufang/105105671506.html,竹子林地铁口低楼层楼梯房 满五年 税费少,850万,单价98780元/平米,低楼层(共8层),3室1厅,86.05平米,
20210128,福田区,竹子林,竹林花园,http://sz.ke.com/ershoufang/105105637324.html,竹子林花园，三房南北向，中高层，采光通风好,900万,单价105412元/平米,中楼层(共8层),3室1厅,85.38平米,
20210128,福田区,竹子林,风临左岸,http://sz.ke.com/ershoufang/105105599308.html,满五唯一红本在手，花园式小区。必看好房,1450万,单价157849元/平米,低楼层(共18层),3室1厅,91.86平米,
