20210128,福田区,车公庙,天安社区,http://sz.ke.com/ershoufang/105106203759.html,车公庙城市更新物业，卖一套少一套。必看好房,318万,单价77110元/平米,低楼层(共8层)1室1厅,,41.24平米,
20210128,福田区,车公庙,都市花园,http://sz.ke.com/ershoufang/105106064752.html,房子是一楼带20平左右花园（2+1）房，业主诚心出售。,670万,单价109585元/平米,低楼层(共13层),2室2厅,61.14平米,
20210128,福田区,车公庙,国都高尔夫花园二期,http://sz.ke.com/ershoufang/105105999818.html,国都高尔夫花园 北向看高尔夫景观  视野开阔 地段好,638万,单价81932元/平米,高楼层(共31层),2室1厅,77.87平米,
20210128,福田区,车公庙,天安社区,http://sz.ke.com/ershoufang/105105895019.html,必看好房、整改物业、朝南户型、业主诚心出售,275万,单价77031元/平米,中楼层(共8层),1室1厅,35.7平米,
20210128,福田区,车公庙,国都高尔夫花园二期,http://sz.ke.com/ershoufang/105105892181.html,满五唯一，装修好，看高尔夫景！业主诚心出售！,1100万,单价84073元/平米,中楼层(共31层),3室2厅,130.84平米,
20210128,福田区,车公庙,泰安轩,http://sz.ke.com/ershoufang/105105853000.html,泰安轩  正规一房 深高小高层,510万,单价130703元/平米,中楼层(共16层),1室0厅,39.02平米,
20210128,福田区,车公庙,君临天下,http://sz.ke.com/ershoufang/105105815461.html,君临天下东南向精装两房 采光通风好 户型方正实用,688万,单价104847元/平米,中楼层(共45层),2室1厅,65.62平米,
20210128,福田区,车公庙,华海住宅小区,http://sz.ke.com/ershoufang/105105764447.html,此房已满5年，坐北朝南，小区北侧是深圳高尔夫球场,800万,单价89999元/平米,中楼层(共7层),2室1厅,88.89平米,
20210128,福田区,车公庙,趣园,http://sz.ke.com/ershoufang/105105728587.html,总价低 业主诚意放卖 地理位置优越 高尔夫近景景观,425万,单价81434元/平米,低楼层(共26层),1室1厅,52.19平米,
20210128,福田区,车公庙,创展中心,http://sz.ke.com/ershoufang/105105628030.html,深南路上4条地铁交汇，满五年，总价低!,256万,单价35840元/平米,中楼层(共34层),2室1厅,71.43平米,
20210128,福田区,车公庙,创展中心,http://sz.ke.com/ershoufang/105105628016.html,车公庙4条地铁交汇：共6本证，红本在手诚心卖。,159万,单价35868元/平米,中楼层(共34层),1室1厅,44.33平米,
20210128,福田区,车公庙,创展中心,http://sz.ke.com/ershoufang/105105627999.html,深南路上车公庙4条地铁交汇，共6本证，可自用！,174万,单价36198元/平米,中楼层(共34层),1室1厅,48.07平米,
20210128,福田区,车公庙,创展中心,http://sz.ke.com/ershoufang/105105627967.html,车公庙4条地铁交汇，深南路上首排，共6本证可自用,184万,单价35889元/平米,中楼层(共34层),2室1厅,51.27平米,
20210128,福田区,车公庙,创展中心,http://sz.ke.com/ershoufang/105105627933.html,深南路上车公庙4条地铁交汇，共6本证，可自用！,164万,单价35824元/平米,中楼层(共34层),1室1厅,45.78平米,
20210128,福田区,车公庙,创展中心,http://sz.ke.com/ershoufang/105105625977.html,深南路上车公庙4条地铁交汇，共6本证，可自用！,256万,单价35800元/平米,中楼层(共34层),1室1厅,71.51平米,
20210128,福田区,车公庙,都市阳光名苑,http://sz.ke.com/ershoufang/105105594302.html,高层朝南海景两房！满五唯一红本，随时看房！必看好房,833万,单价114471元/平米,高楼层(共32层),2室1厅,72.77平米,
20210128,福田区,车公庙,华海住宅小区,http://sz.ke.com/ershoufang/105105587447.html,华海住宅小区 4室2厅 南,820万,单价101839元/平米,低楼层(共7层),4室2厅,80.52平米,
20210128,福田区,车公庙,国都高尔夫一期,http://sz.ke.com/ershoufang/105105416100.html,此房满五年不唯一，，南北向采光好，使用率高。,735万,单价76579元/平米,中楼层(共9层),3室2厅,95.98平米,
20210128,福田区,车公庙,泰康轩,http://sz.ke.com/ershoufang/105105316762.html,满五唯一    红本    只有一个契税,488万,单价155911元/平米,高楼层(共31层),1室0厅,31.3平米,
20210128,福田区,车公庙,趣园,http://sz.ke.com/ershoufang/105105311064.html,高档社区，趣园景观一房，车位充足,450万,单价86224元/平米,低楼层(共26层),1室0厅,52.19平米,
20210128,福田区,车公庙,都市阳光名苑,http://sz.ke.com/ershoufang/105105219709.html,车公庙正地铁口，红本在手，满五唯一，户型方正,1000万,单价104833元/平米,中楼层(共31层),3室1厅,95.39平米,
20210128,福田区,车公庙,都市花园,http://sz.ke.com/ershoufang/105105110568.html,都市花园 正规两房 购物公园旁，满五唯一必看好房,590万,单价92987元/平米,高楼层(共13层),2室1厅,63.45平米,
20210128,福田区,车公庙,安华小区,http://sz.ke.com/ershoufang/105105069966.html,福田车公庙 安华小区 大套间 南向 红本在手 诚心放卖,350万,单价102640元/平米,高楼层(共7层),1室1厅,34.1平米,
20210128,福田区,车公庙,趣园,http://sz.ke.com/ershoufang/105105064401.html,趣园 满五唯一 税费少 诚心卖,438万,单价83925元/平米,中楼层(共26层),1室1厅,52.19平米,
20210128,福田区,车公庙,泰康轩,http://sz.ke.com/ershoufang/105105052881.html,车公庙好房笋盘！业主诚心卖！预约看房,750万,单价122150元/平米,高楼层(共31层),2室1厅,61.4平米,
20210128,福田区,车公庙,嘉洲华苑,http://sz.ke.com/ershoufang/105105043713.html,看福田CBD夜景 得房率85% 嘉洲华苑  67平米  2+1房必看好房,588万,单价88077元/平米,高楼层(共31层),2室2厅,66.76平米,
20210128,福田区,车公庙,泰然小区,http://sz.ke.com/ershoufang/105104952059.html,随时看房 邻近车公庙CBD位置，四地铁站，业主诚心出售,359万,单价113036元/平米,中楼层(共7层),1室0厅,31.76平米,
20210128,福田区,车公庙,创展中心,http://sz.ke.com/ershoufang/105104856360.html,满五年，车公庙小户型！ 70年产权住宅！低总价！,286万,单价39995元/平米,中楼层(共34层),2室1厅,71.51平米,
20210128,福田区,车公庙,创展中心,http://sz.ke.com/ershoufang/105104856347.html,满五年，70年产权住宅！（单身公寓）小户型低总价！,183万,单价39974元/平米,中楼层(共34层),1室1厅,45.78平米,
20210128,福田区,车公庙,泰康轩,http://sz.ke.com/ershoufang/105104841056.html,车公庙泰康轩，教育资源随时可用,740万,单价127017元/平米,中楼层(共31层),2室1厅,58.26平米,
