20210126,荔湾,坑口,四季花园,37394元/m2,20套在售二手房
20210126,荔湾,坑口,芳村花园,33278元/m2,28套在售二手房
20210126,荔湾,坑口,康乃馨苑,34292元/m2,17套在售二手房
20210126,荔湾,坑口,芳园居教师新村,25300元/m2,17套在售二手房
20210126,荔湾,坑口,盛大蓝庭,37347元/m2,12套在售二手房
20210126,荔湾,坑口,东鹏花园三期,28365元/m2,12套在售二手房
20210126,荔湾,坑口,东鹏花园二期,30537元/m2,7套在售二手房
20210126,荔湾,坑口,保利西悦湾,42796元/m2,10套在售二手房
20210126,荔湾,坑口,小康人家,31509元/m2,3套在售二手房
20210126,荔湾,坑口,翠荷轩,30892元/m2,2套在售二手房
20210126,荔湾,坑口,东鹏花园一期,24753元/m2,11套在售二手房
20210126,荔湾,坑口,浣花路浣南街,25605元/m2,4套在售二手房
20210126,荔湾,坑口,花地大道中,26292元/m2,0套在售二手房
20210126,荔湾,坑口,农民公寓,20533元/m2,0套在售二手房
20210126,荔湾,坑口,东漖南路,暂无,0套在售二手房
